	SMALL LoBM LoOP	ME1 BM1 OP2	ME1 BM1 OP3	SMALL LoBM HiOP	ME1 BM2 OP1	ME1 BM2 OP2	ME1 BM2 OP3	ME1 BM2 OP4	ME1 BM3 OP1	ME1 BM3 OP2	ME1 BM3 OP3	ME1 BM3 OP4	SMALL HiBM LoOP	ME1 BM4 OP2	ME1 BM4 OP3	SMALL HiBM HiOP	BIG LoBM LoOP	ME2 BM1 OP2	ME2 BM1 OP3	BIG LoBM HiOP	ME2 BM2 OP1	ME2 BM2 OP2	ME2 BM2 OP3	ME2 BM2 OP4	ME2 BM3 OP1	ME2 BM3 OP2	ME2 BM3 OP3	ME2 BM3 OP4	BIG HiBM LoOP	ME2 BM4 OP2	ME2 BM4 OP3	BIG HiBM HiOP
201509	-11.9785	-5.2774	-3.9925	-5.7742	-9.0618	-3.8933	-3.5483	-4.4892	-5.0605	-2.7689	-2.0556	-6.6227	-7.7986	-4.6188	-5.7771	-16.1542	-5.8455	-4.1104	-0.8745	-2.0430	-3.0835	-2.2590	-2.5540	-3.7184	-2.1232	-2.1184	-3.1378	-7.0827	-4.6049	-2.3721	-4.1404	-18.7878
201510	3.9012	7.9706	5.3592	5.4691	6.3941	6.5168	7.0371	6.2922	5.6864	5.2158	5.9063	8.9810	6.1372	4.8668	6.7361	12.6773	5.9611	6.6657	8.7345	8.1009	12.8060	8.3123	7.7307	8.0133	10.8924	7.5013	6.6003	9.7161	6.2275	5.4910	9.9032	5.2645
201511	10.9530	4.5953	2.8174	1.6556	4.8051	6.1205	2.3935	1.8769	3.7092	5.2289	4.1899	1.1313	0.7490	2.1498	6.1336	1.6600	3.1288	4.2615	0.8610	-0.6446	2.3142	-0.5062	0.7303	-0.0155	1.4010	-1.9588	-0.4238	0.4873	0.9567	2.1146	2.1051	-6.3956
201512	-3.5008	-3.7970	-4.8905	-3.6095	-3.2244	-2.9474	-5.5152	-8.8502	-6.6878	-5.5074	-5.7787	-11.5725	-7.3035	-5.7852	-9.8097	-17.0343	-1.2273	-0.0391	0.2040	-2.2704	-0.4683	-1.6361	-0.3830	-2.4724	-1.8667	-2.0544	-3.1389	-10.7340	-4.0364	-1.4755	-9.0312	-28.7290
201601	-23.1110	-8.0859	-7.0318	-8.5406	-13.1916	-6.4031	-5.3570	-9.4006	-9.4092	-5.1211	-5.4667	-11.6688	-8.7872	-7.5260	-10.6102	-13.5026	-18.9240	-11.2062	-8.2681	-4.8231	-1.4703	-4.5160	-2.9244	-8.1024	-5.9207	-2.5619	-4.2737	-11.1118	-8.0046	-6.0811	-10.6205	-22.4616
201602	-5.8495	-1.3172	2.7458	1.9724	-1.0253	1.4029	1.1974	3.6176	-0.3703	0.1970	2.7082	-6.7239	1.6116	0.1795	0.0055	-3.4933	-4.7489	0.3535	-0.6189	1.2727	-4.4381	0.7443	-0.1217	3.0051	0.1227	1.8064	1.9283	-1.4750	-1.7457	-2.2897	-4.1884	-44.5960
201603	6.3642	6.6521	8.5823	8.4415	6.3523	8.7285	6.9473	9.4632	9.1475	7.3839	7.6406	13.9640	9.5171	8.1356	11.5542	15.9143	7.4095	5.5180	4.8638	7.0866	6.8564	5.0928	6.7454	7.2133	7.7639	5.9206	7.4399	13.6852	7.5601	7.2513	12.3412	130.1402
201604	5.8613	0.0832	0.6586	0.4070	0.9507	1.6638	0.6892	1.8007	5.7034	3.0194	1.7355	4.8288	2.6057	4.0083	8.8160	19.0026	2.0524	6.0802	1.5428	-2.1549	-2.7733	-0.4475	-0.1870	0.4275	-0.2426	2.8306	2.4856	8.2674	4.3462	4.2432	6.3512	39.3233
201605	3.2102	3.1226	1.9995	1.5191	2.9406	2.5895	0.4744	-1.7919	0.4128	1.6268	1.1154	0.3631	-1.2824	0.8717	-0.0447	-2.5810	4.5720	3.3689	2.2682	1.6796	3.7853	1.7620	2.3504	-0.1357	2.5161	2.4993	0.5875	4.2657	0.8330	1.5683	-4.4381	6.2599
201606	-2.0944	2.5198	0.1686	1.2758	-3.1622	-0.4997	0.9864	-2.8126	1.2137	1.0573	-1.1381	-4.1508	4.3223	-2.1879	-3.5375	3.6569	-2.2849	-0.0297	0.3737	0.3888	-3.7782	-0.0564	0.4675	-0.2138	1.2999	2.0619	1.7272	-0.8884	-2.6918	-1.4424	-2.6338	-11.9482
201607	9.1190	7.1894	4.4235	5.7555	4.5053	5.3917	5.4287	7.5662	4.7023	4.0351	7.4942	5.8646	6.6230	3.7670	12.1997	3.7411	7.1963	3.4331	5.4338	4.9401	1.2890	5.6261	2.9464	3.9850	-0.2259	3.0585	2.4466	5.4961	2.5559	2.8877	8.4465	11.3046
201608	1.7673	0.8784	-0.6480	1.4840	4.7159	2.7859	1.8659	3.0254	3.0363	4.4066	4.3381	4.2333	5.0670	1.4976	-2.4598	-0.7619	-3.4210	-0.0618	0.9863	-0.4307	0.7686	0.0484	-0.5405	0.4523	0.6575	1.5316	-0.6731	0.8983	3.8239	1.4784	1.6525	2.4904
201609	8.1644	2.3984	1.0577	-1.1140	4.8946	2.0067	-0.1676	1.9477	5.2310	1.1548	-0.5308	0.8350	1.8275	1.9596	2.7618	2.6748	1.2936	2.9056	-0.8264	0.5487	1.1254	0.1169	-0.5222	0.7938	0.1746	-0.8734	0.2218	0.7543	-0.2737	-0.5481	2.5940	5.3635
201610	-13.5662	-6.3296	-4.8853	-3.9971	-11.6262	-4.0510	-4.4927	-5.3253	-4.8697	-1.7621	-1.4703	-2.9406	-7.0022	-2.4555	-0.1432	-13.1253	-0.3576	-5.0542	-5.2350	-1.8265	-3.6457	-0.9415	-2.9561	-1.9030	-3.4913	0.4553	-2.6957	-0.2255	0.3412	2.0458	-1.7039	-7.3546
201611	5.7602	7.9231	8.7993	12.2831	11.4068	10.5033	14.1709	13.5578	9.9850	16.3752	16.9846	18.0495	13.8148	14.6245	12.8469	13.3490	-2.4100	-5.2790	-0.4238	2.3293	4.2484	0.3590	4.1125	11.1110	3.9364	5.4783	7.1567	7.8413	11.6661	9.3072	8.0151	8.1207
201612	-3.8908	-0.2488	1.9545	3.0298	-0.3700	3.2582	3.2101	1.3868	1.7033	5.4648	6.3350	4.5885	0.6729	5.2100	3.0744	1.8920	-1.7060	-0.2827	0.7877	1.7281	0.8206	1.6614	1.2300	0.9294	1.7588	2.1698	2.6207	1.9543	3.3113	4.3149	2.5051	-3.1212
201701	4.9944	1.6608	1.4806	-0.4875	0.0258	0.7860	-1.4075	-0.0299	0.1907	-1.5581	-2.1789	-3.4891	2.7606	0.0843	0.6402	1.2850	8.9507	2.1960	3.7373	2.4284	-1.2220	3.1964	3.0672	2.2228	-1.7108	0.6702	2.0806	0.1192	0.3258	0.2592	4.0360	-0.7325
201702	4.8044	1.5581	4.0904	1.0907	3.7394	1.1103	0.8574	0.8950	1.2889	1.3436	1.2534	0.4111	-2.7419	-1.3648	-0.0631	6.4139	4.8395	4.4610	5.5616	4.3256	0.6558	4.2103	3.4629	3.1356	-0.3767	4.1088	2.4960	3.5217	3.4010	5.2486	0.6274	10.1729
201703	3.0167	3.6620	0.4213	1.6006	3.6244	-0.1764	0.1659	-1.8391	1.8182	-1.1823	-1.6914	2.1158	-1.5790	0.8419	-2.1115	-10.3731	2.2213	3.0853	1.5842	1.3951	0.6983	0.6462	0.1813	-1.8219	0.0021	-1.2733	-0.0648	-2.1391	-2.1993	-2.3424	1.4199	1.8966
201704	1.1638	-0.2759	2.2921	3.4067	-0.3118	0.0968	1.3748	2.4061	2.7398	1.1082	0.8652	1.6470	-0.3583	-0.1139	0.6147	-1.0832	4.6606	4.2569	1.0070	1.6078	1.1485	2.6223	0.9774	2.4639	0.1900	0.2906	0.6994	0.2416	-1.0125	0.2577	0.7244	1.7290
201705	-2.2591	3.8122	-0.2363	-1.7161	-1.3681	-0.1397	-2.3475	-1.4493	-1.4376	-3.9365	-4.3321	-2.7302	-3.4639	-3.2959	-4.8218	-0.7929	1.8903	6.2518	2.6291	2.9714	-1.0301	4.3572	0.5650	0.3145	0.0042	-0.5731	1.4101	-0.9770	-1.1198	-1.4234	0.0537	-2.9767
201706	9.7152	1.7176	3.7864	1.7503	5.6393	2.0645	3.6083	1.9321	0.1290	3.6166	3.2032	3.7411	3.4527	2.9779	5.3550	5.1463	0.5135	2.1348	1.4275	-0.9950	0.3584	-1.4524	2.4118	1.7752	-0.1708	2.0189	-1.4261	1.6783	3.0964	4.2614	2.8279	-2.5851
201707	0.1914	1.9995	1.4190	0.1963	0.1409	1.5738	0.3513	0.8588	-0.0445	0.2880	0.7549	2.7315	0.3411	0.6124	-0.7606	-1.4103	4.2672	4.8498	3.8404	1.7223	4.9107	2.9249	1.6668	-0.3559	1.8671	1.5267	1.9509	0.3203	2.7905	1.0097	1.8459	1.1497
201708	1.0285	2.0386	-2.5578	-2.1539	1.2617	-1.6682	-2.8408	-0.1892	-3.6931	-2.5460	-3.6099	-0.7523	-0.8208	-2.2367	-3.4047	-9.0999	2.6169	4.3563	1.0828	2.0257	-0.0963	0.0687	0.3220	-0.8819	-2.3368	1.9268	-0.7902	-0.9070	-1.4824	-0.6552	-0.3316	1.5992
201709	5.2549	3.0295	5.5585	6.4495	9.3953	6.0910	8.8639	9.1313	11.9486	8.7687	9.6824	9.9536	8.5835	6.8257	5.2415	6.6724	0.4263	2.3414	0.0921	1.4712	5.9654	1.1871	1.0149	4.9760	4.4301	3.1138	3.9568	-3.8255	4.4816	3.6670	2.0805	11.0497
201710	-2.4946	1.2255	1.8858	1.7859	-0.7951	1.3237	0.9633	0.2695	-2.4815	0.6914	-0.9122	1.9169	1.0952	3.1023	0.7719	-5.3970	2.5444	12.0679	4.7637	3.3509	4.5966	1.5556	0.9984	0.4421	1.3009	3.2232	1.9135	-3.7574	2.0490	3.4000	-2.3910	5.0064
201711	0.4075	-0.5149	3.7200	5.5086	-3.5081	2.1815	3.0764	6.4336	0.8730	2.2002	4.2330	2.2451	4.0893	1.9258	5.9802	-1.4476	0.0978	0.7002	2.5351	4.4293	2.2505	1.0592	3.1822	5.0473	2.4742	3.2282	5.9261	5.2563	3.2168	3.3487	-0.9169	1.0696
201712	0.0255	-0.9830	-0.3805	1.8319	1.2049	-0.7034	-2.1986	2.5883	3.3103	-1.4837	-0.6666	-1.0997	0.1589	0.0843	0.0466	-2.7723	1.6168	-3.3638	0.9107	1.2347	1.9460	0.3883	1.1983	3.9592	1.4282	0.0496	1.5113	1.0207	1.7979	1.4187	2.1549	-2.6652
201801	6.7977	2.5764	2.8139	0.9338	5.2149	2.6504	2.1442	4.9591	3.1513	1.6748	2.5158	3.1529	2.0964	0.3266	1.6268	2.5328	13.4903	16.5017	7.6721	6.7443	8.4405	6.5201	4.3769	3.4465	4.8635	5.3841	4.1991	2.2551	4.5702	6.0933	1.9827	3.0227
201802	-0.4810	-1.7120	-6.7850	-4.3727	-2.2932	-3.4841	-3.5297	-3.3633	-6.1548	-3.0729	-3.1590	-4.4560	-6.0599	-2.9202	-6.4069	-1.0755	-1.3503	1.3527	-1.3876	-1.9890	-5.8467	-5.2022	-4.6151	-2.3132	-6.3803	-1.5172	-6.1566	-3.8474	-4.6584	-3.4210	-4.6848	-8.1087
201803	0.0486	3.9640	1.8288	1.3982	-1.0243	1.9805	1.3649	-0.2982	1.9137	1.9951	2.2384	0.2168	1.5005	2.0030	2.3279	-2.3694	-1.6396	-0.5027	-1.4896	-3.1120	-0.5272	-5.3953	-2.6107	-1.4415	-1.0826	-0.0666	-1.6381	1.0745	-2.4424	-3.4285	-1.4431	-6.3150
201804	3.5886	1.0250	-0.5964	-0.1718	2.8808	1.2031	0.7796	1.5088	6.1886	1.4833	0.8602	-3.7580	6.8093	1.4433	1.7828	1.0673	2.9360	-0.5203	0.7732	-0.1996	2.7434	1.1095	0.2977	-0.9505	1.9076	0.5189	-0.1152	-2.2442	0.5672	0.2608	2.2717	1.5452
201805	12.0026	11.6721	6.2209	4.1631	11.6354	7.5820	7.1629	5.6771	6.1324	7.1315	6.5520	3.8771	7.6611	3.2478	9.5503	2.5707	6.0498	11.7177	3.9044	4.0542	6.4573	5.3394	0.8816	-0.0691	2.2950	2.2370	0.0737	-2.1921	-0.7679	0.2695	-0.5398	12.6447
201806	2.0969	5.0918	0.6318	3.2712	-2.2798	0.8567	0.4206	1.3399	-1.7030	-0.7275	1.1726	0.8629	2.1615	-0.1057	2.9498	2.9396	3.8983	-3.5888	1.6440	0.9194	3.0780	0.8486	0.9661	-0.0066	1.2972	-0.5175	-0.7805	5.6374	-0.8441	-0.8252	-0.7738	-5.5438
201807	-1.1688	3.4486	3.8189	2.4128	2.7145	3.3750	3.3286	2.1482	0.1738	1.9379	0.0566	-0.9216	1.0970	0.3868	2.4201	-3.5405	-0.4512	-3.5977	2.0187	3.8343	-6.0324	6.4002	4.1732	5.0409	1.4627	3.2745	3.0240	4.6791	3.9720	6.0652	0.1527	-1.3389
201808	8.3926	8.9479	6.7148	1.5291	6.4610	4.5534	2.4537	1.9191	3.7062	1.1113	1.2411	4.1537	2.7259	1.7664	8.0676	-0.3267	14.5072	10.8740	4.7748	6.4456	9.0077	1.3762	2.6081	3.0702	-1.5989	2.7064	2.5764	2.8122	0.7401	1.3540	-0.6042	0.0414
201809	-1.4652	-1.9772	-2.0889	-1.5292	-2.2587	-2.2187	-3.4592	-3.5269	-5.3273	-3.8943	-3.7527	-1.8833	-0.7117	-1.2037	-3.0178	-2.2715	-1.6318	2.4009	0.5104	0.8115	-2.4082	1.5312	1.5424	0.1975	0.7579	0.2293	-0.1890	-6.1335	-0.4941	-4.2408	3.3401	0.4105
201810	-16.2144	-11.6223	-12.3232	-11.5368	-13.1005	-11.6273	-10.6965	-10.1538	-13.9199	-8.7570	-9.1628	-10.8660	-9.0762	-7.2192	-10.3217	-9.8163	-11.8511	-16.1234	-8.4273	-9.0200	-7.9546	-8.9747	-3.3187	-5.5277	-7.6205	-6.0212	-2.2289	-9.7402	-7.6469	-3.7908	-5.3089	0.3879
201811	1.5946	-1.4855	3.8475	0.2081	0.3421	2.1688	4.6963	0.1352	-1.5610	2.7605	3.2996	-3.5724	-0.3920	0.0046	-2.1363	-3.6153	3.0589	-0.5735	1.5248	0.1709	1.1533	0.9318	4.0181	4.7759	-0.0489	3.2378	3.3523	8.0881	2.2659	1.9498	-0.1876	2.2419
201812	-11.7350	-12.7629	-12.4665	-12.4367	-11.5180	-11.5361	-11.4435	-12.5441	-14.6995	-11.7054	-12.7249	-15.5310	-12.5676	-11.0542	-13.0340	-15.0967	-6.5624	-8.5577	-9.1167	-8.5931	-10.4536	-6.5657	-7.6999	-10.5336	-10.0397	-9.3639	-12.3310	-15.0901	-10.4515	-12.4544	-9.2961	-10.8956
201901	14.5383	11.9294	11.0924	12.0118	9.3467	11.0884	10.3266	10.5598	12.4126	8.1942	10.5217	16.8401	11.3582	10.3989	14.4114	15.4085	13.3435	14.7995	8.6964	8.2120	13.7237	7.3920	5.4056	5.9105	10.5532	9.4027	9.6313	9.3237	8.4245	9.3939	8.0926	12.0752
201902	7.8916	8.9858	6.4086	4.5310	6.8497	5.4647	4.4784	3.9135	2.2376	4.9694	5.1370	4.8950	2.2706	-0.1909	3.5890	10.8255	7.0331	7.1415	4.7277	3.8118	6.3357	2.9141	3.3249	1.8242	5.2875	4.6920	1.8689	2.8544	0.2911	2.3054	2.7926	1.9303
201903	0.9066	-4.2492	-0.6903	-2.4395	0.0816	-0.8206	-4.4401	-1.9566	-4.1344	-4.3529	-6.7752	-5.5820	-1.8663	-3.4140	-0.5501	-8.9445	-1.3330	0.2963	3.4062	4.0601	2.0842	3.0159	0.9810	-1.0506	0.8586	0.9628	-1.4056	-1.3550	-0.4417	-3.4404	0.7039	-5.8512
201904	-1.9770	4.6524	4.6602	4.9160	1.5680	3.5700	4.1018	6.9214	0.8518	5.2053	5.3496	3.2909	3.1090	3.5693	-1.2163	-1.0533	2.9635	1.5208	6.3780	4.1386	6.6532	4.3838	2.5532	0.7886	3.8016	1.8732	4.0690	7.1065	6.3886	8.2084	3.1651	4.6281
201905	-4.5351	-6.9785	-8.4125	-9.3000	-6.9962	-7.9666	-7.3683	-9.8493	-11.2305	-8.3144	-11.5564	-9.2472	-9.8534	-8.4640	-11.9300	-19.6644	-6.6148	-5.6993	-7.0173	-6.6499	-5.6239	-7.5861	-4.9158	-6.4499	-6.6333	-4.2794	-6.1901	-16.7820	-8.5232	-9.2332	-3.6750	-5.2554
201906	7.7643	6.0078	9.5473	8.4911	5.5586	7.8682	8.2077	7.0946	6.6222	6.8570	9.1621	4.3897	6.3626	6.0183	5.0158	8.2403	6.3517	9.6912	8.2836	7.4322	7.2658	5.2712	6.9085	7.3806	8.5275	5.3220	6.3008	13.7726	6.5812	6.9760	9.4231	8.6820
201907	-1.1590	3.6300	-0.0750	-0.2853	-0.8188	2.4139	0.2647	-1.0959	-0.7574	0.8992	-0.2199	-5.2149	-1.5175	0.9802	-3.8120	-8.3018	2.3608	-5.3386	2.4148	1.8761	2.4731	5.3945	0.5902	1.2549	0.6408	1.1585	2.8157	0.6191	-0.2630	1.5277	2.3316	7.2012
201908	-4.1063	-4.2489	-3.4336	-6.0505	-2.5390	-5.9872	-4.6932	-8.9342	-5.0686	-7.5511	-5.2756	-13.2560	-8.5372	-9.3495	-15.0844	-12.4529	-3.4361	-4.4348	0.1514	0.3375	1.8748	-1.7385	-4.1934	-1.1796	-2.2549	-2.4594	-5.6418	-6.8359	-5.0263	-4.4031	-7.0037	-3.5301
201909	-5.7674	0.6320	2.8477	2.1321	0.3504	3.6271	5.3013	5.6728	2.0863	5.9543	6.2099	7.3764	6.7122	3.8989	8.3758	4.8596	-6.4140	-3.0788	-1.5208	0.8276	-1.0942	1.6849	0.8894	3.7735	2.5591	3.3565	3.7125	4.2040	4.8124	5.6668	5.0105	0.5290
201910	6.1284	2.8672	2.0488	3.6126	3.1990	1.8354	3.2662	2.0042	-0.6093	1.5728	1.4782	-7.9637	2.1942	-0.0853	-0.3728	3.8243	5.8471	1.8402	2.0398	2.8606	-3.6014	1.3356	2.2920	3.5129	1.1634	3.9393	-0.0620	2.6529	0.8517	1.8391	3.9814	0.5818
201911	11.1384	2.0087	0.0760	3.8958	3.2310	2.0112	2.9168	3.6104	6.0857	3.4111	3.1615	6.8542	2.2211	2.0708	3.4613	1.8391	10.4327	6.1296	3.5901	3.9957	3.6660	3.8928	4.5531	2.8888	4.0622	2.2386	2.5520	2.9696	2.8861	3.2669	6.5153	-1.4441
201912	4.3962	1.4539	3.4846	1.7178	9.2475	3.2173	3.9403	4.0406	2.5030	3.3169	3.4101	7.8677	6.2158	6.6261	7.1719	13.4935	-0.2421	0.5946	3.9543	3.6934	2.1223	2.6404	1.5210	2.1697	3.0531	1.9145	4.4009	2.1246	3.2735	2.5859	4.2430	10.1840
202001	-1.7609	-1.6042	-1.8083	-2.5459	-3.7813	-2.5767	-5.9576	-7.5004	-2.2284	-7.4558	-6.9202	-12.8130	-6.4038	-7.7863	-15.3255	-18.8171	11.0095	1.4032	1.1855	2.4705	4.7694	2.8853	-2.4732	-1.2601	2.3125	1.0908	-5.2395	-6.6448	-2.4991	-7.2923	-5.3507	-3.0117
202002	-4.6535	-6.7813	-6.2271	-8.1057	-4.2222	-9.4964	-12.0329	-10.8808	-4.0359	-10.1651	-9.5076	-16.1692	-9.7163	-10.3883	-13.3208	-15.5726	-3.3651	-2.0433	-6.7075	-7.7559	-6.3658	-7.5005	-7.8997	-7.3437	-7.7968	-10.0801	-10.5249	-6.4065	-11.0325	-11.8551	-9.3334	-6.7783
202003	-16.7300	-17.6438	-18.2152	-25.1642	-17.8641	-18.0557	-20.0441	-31.5825	-21.3685	-24.0948	-26.7181	-44.5459	-34.0476	-29.3488	-28.0293	-42.9604	-13.6219	-5.6092	-10.1403	-8.3280	-10.4044	-11.9210	-8.8906	-10.2503	-10.2791	-17.6304	-23.0569	-20.7669	-22.7328	-24.1814	-24.6876	-28.9618
202004	19.3259	14.7033	11.7573	19.9359	11.8895	12.1819	10.4032	19.6183	12.4168	9.3227	12.9216	33.3522	21.9522	17.9269	29.6837	43.6003	20.7407	17.9159	14.1784	14.1272	14.3384	14.3133	13.4504	9.6361	9.8994	10.3431	14.5283	13.7235	11.1735	14.0605	9.9648	15.1546
202005	11.4191	6.0586	7.1957	12.2844	3.4245	3.0775	2.4217	9.1626	7.3740	1.4387	4.9906	6.4340	9.3024	6.1445	-1.0116	4.4786	14.7243	11.8531	7.6580	4.9384	7.2326	6.0387	5.4884	4.6251	4.3303	4.8055	4.7224	6.2236	2.5378	1.2398	1.3374	3.5839
202006	5.5202	3.6186	1.8446	3.4635	4.3357	2.3605	3.1244	5.8856	7.2357	2.7670	2.0372	6.6614	6.0185	-0.3422	0.7825	7.7681	10.1093	6.6060	1.1662	5.4832	0.5247	-0.6514	-0.7493	-0.1945	-1.0584	-3.5104	1.7070	3.7304	-0.2665	-1.0771	-0.8581	3.8917
202007	0.0639	5.7008	2.6967	3.5069	9.2067	0.3705	1.0057	0.7611	7.7482	-0.4177	3.6485	-1.5173	9.4173	2.0923	6.5423	-2.2718	7.5530	16.6607	6.5724	7.0666	7.6424	6.6844	6.9135	-0.3031	5.7147	5.5220	4.1125	3.8388	2.6364	2.0111	0.2648	-0.5185
202008	7.8021	3.4511	4.8769	7.3992	0.6642	4.6490	4.6803	12.0480	1.3382	3.7302	3.9720	13.2351	3.9655	7.0523	12.7036	9.1731	10.2108	22.7971	6.0616	10.2884	-0.0414	4.8447	6.8542	6.4384	4.8256	0.0424	3.2458	12.6874	1.7087	4.3307	2.6293	4.6267
202009	0.6071	-3.1797	-3.2450	-3.8048	-3.2313	-5.5554	-4.9871	-1.7290	-1.6648	-7.0630	-5.7558	-4.4640	-0.9235	-10.0594	-6.1169	-12.0925	-1.0619	-8.0977	-2.0213	-4.6257	1.4228	-5.2018	-3.4587	0.1160	-2.6808	-1.2239	-3.0472	0.2036	-5.5996	-4.7745	0.0213	-1.4406
202010	0.3143	1.3331	4.5237	2.9425	-4.6759	2.5251	3.5509	3.0453	-0.5155	8.8508	10.2865	3.2163	0.2809	7.3226	0.0311	4.0316	-0.3903	-7.5232	-2.6727	-4.5852	-0.2349	3.9123	-0.2572	-3.7061	-0.9061	1.5129	-0.3498	-0.4871	-0.4001	-1.4783	3.3858	-5.0181
202011	24.3918	18.4633	13.6893	22.3360	19.8861	16.1051	15.5725	21.4075	22.1281	16.7822	18.4679	20.9165	24.2809	19.4473	24.7574	40.0089	13.4320	24.8805	7.8724	9.7008	17.2955	6.4436	10.9120	11.7638	14.6368	6.5338	19.5357	15.8164	16.5132	17.1785	24.3374	17.4372
202012	14.9542	7.7909	7.8226	9.3183	8.7249	7.9317	7.7407	7.7480	8.6825	8.9622	10.8881	7.0266	4.8443	8.1700	5.4749	7.9434	5.4666	13.5519	4.8149	4.9948	1.6882	1.6487	0.8483	2.5376	7.9891	2.5037	5.7431	-0.3945	5.2355	4.1434	7.7266	-1.0933
202101	9.9486	2.0326	0.6319	1.7056	14.7941	3.2196	1.9491	7.6440	7.6791	3.0902	1.9530	7.7802	11.0870	6.8968	87.5425	13.8960	1.9135	4.6110	-5.2947	-1.5929	6.8467	4.0919	-2.9697	0.3508	-3.4456	-0.9762	0.4127	-3.8614	1.1607	-0.1740	8.0820	7.4103
202102	2.7701	10.6247	10.9925	11.0881	5.4858	8.4483	9.8694	13.1477	10.2168	12.2016	15.9700	13.9912	5.4907	12.7557	-15.8661	10.8003	0.8447	-5.4679	1.4573	-0.1316	-2.1636	2.9245	1.4484	7.4253	7.8273	0.3651	12.6112	4.8028	10.7112	10.1543	11.4717	-2.6958
202103	-8.0947	-0.1342	2.1888	5.4426	-0.7985	4.8242	6.8061	5.5489	0.0197	6.8724	7.4866	1.8829	4.9608	8.2236	19.7254	5.4618	-8.9792	-3.3011	2.6166	2.9833	-1.2967	2.0940	8.5906	6.5683	0.5489	9.7268	4.4598	6.7331	6.2128	7.7471	4.6600	8.8973
202104	0.0887	3.8015	1.4752	5.2274	-0.9895	1.2711	2.0593	3.8119	0.0131	1.3823	2.9560	0.1429	0.3302	2.1009	-1.0454	2.9055	6.3250	6.8792	3.2505	5.9881	6.8176	8.8103	5.8045	0.5612	2.9011	5.2818	3.1095	3.3977	4.3819	5.8352	-0.5004	2.7138
202105	-4.7037	-1.4910	0.9238	3.2910	-2.7396	1.2901	4.3046	2.6728	1.3721	3.7211	4.0685	5.7149	2.8735	8.0909	19.8690	13.3252	-4.7756	-6.0216	-0.6871	-0.8658	-0.9859	-0.0805	1.6121	0.6935	0.4299	0.9981	4.1079	5.7191	4.4610	4.1771	4.6721	4.4824
202106	9.2593	5.3511	1.5544	-1.5273	10.4375	-1.2261	-3.3872	0.9455	-0.6744	-4.3765	-1.1189	-3.5058	1.4220	-0.7731	4.7697	4.3051	9.4372	9.5464	5.0529	5.2408	5.9197	2.9693	0.4791	-1.0705	0.3254	-2.5089	-2.5217	-2.0494	-3.1930	-3.2837	-0.2803	1.1573
202107	-8.4535	-1.0381	1.4938	-0.7577	-6.7980	-1.5941	-0.9812	-1.6719	-9.8010	-3.6502	-0.1996	0.3830	-8.1913	-2.8267	-1.7726	-2.3155	-1.0158	3.9169	2.3272	3.4841	-1.3569	3.7816	4.2975	1.5071	-1.6784	1.7280	0.9156	-3.4543	-3.5194	-1.0830	-1.8346	-2.3867
202108	3.0512	0.0205	1.1627	2.9214	5.0090	2.1186	0.3065	-0.7414	4.5478	1.2581	2.3480	0.8847	2.5454	3.5195	2.6298	5.1770	3.4109	4.9603	7.5380	2.5120	2.8027	2.7024	4.3108	2.5121	-0.6064	2.9849	0.3951	2.4358	0.7551	4.4229	4.1220	-8.8374
202109	-5.5546	-2.1154	-4.0514	-3.5760	-1.2393	-5.4223	-3.4053	-1.8954	-0.3336	-1.6700	-1.9342	0.3246	5.6773	0.4917	0.9791	-0.2220	-3.5438	-0.2320	-7.8801	-5.4560	-3.5201	-5.3929	-6.6292	-6.2027	-2.0765	-5.3602	-4.3375	-2.9091	2.4402	-2.0395	-1.1591	3.1499
202110	0.8517	4.7504	6.7565	4.3893	1.4144	4.2254	5.2417	4.1440	4.6359	2.6181	4.2180	1.5177	7.2955	3.0764	3.9605	0.7128	2.3923	26.0543	9.8045	7.9102	3.1491	5.8925	7.4526	1.8745	3.8177	4.0012	1.4960	-3.5110	6.6573	6.8154	2.9857	0.8235
202111	-9.8741	-3.6237	1.5452	-2.7039	-6.9294	-2.1731	0.1729	1.5863	-10.1379	-3.5332	-1.3058	-1.5010	-8.2800	-1.8992	-1.4902	-0.4141	-10.3829	-0.6707	6.1755	1.8251	-9.1735	-2.0395	-2.8280	-2.8095	-6.3013	0.8359	-3.1594	-0.6048	-4.6997	-4.6873	-5.8552	3.7891
202112	-2.5263	1.8003	3.7297	3.4054	-2.1061	6.5087	4.8372	5.9066	-2.1623	5.8245	6.6216	3.1297	4.1910	5.5002	3.4873	4.9432	-7.4267	-3.6927	-3.6636	4.4292	-0.8006	4.6044	5.4348	7.9172	5.3064	7.2920	6.3025	4.9539	3.8027	5.6351	3.7791	1.9367
202201	-16.6524	-8.8187	-12.4636	-8.8587	-11.0032	-7.9597	-8.8089	-8.1742	-4.3925	-1.6286	-4.3916	-3.7772	3.6653	0.5773	-1.8469	-7.7596	-16.5884	-13.2397	-14.2746	-6.2304	-9.3423	-7.5838	-6.4839	-2.4973	0.4486	-5.1292	-2.9359	-2.8431	8.6153	2.8057	-1.1931	-8.7847
